RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization,ADR_Discount_Pct,Revenue_Per_Room_Night,Rooms_Per_Attendee,Meeting_Space_Ratio,Demand_Tier,Is_Compression_Date,Day_of_Week_Arrival,Arrival_DOW_Name,Is_Weekend_Arrival,Is_Repeat_Client,Flag_Missing_Rate_Target,Flag_Short_Response_Window,Flag_Rate_Below_Baseline,Account_Prior_Events,Account_Prior_Booked,Account_Prior_Revenue,Account_Win_Rate,Is_First_Time_Account,Has_Prior_Decline,Rooms_Available_Peak_Date,Displacement_Risk_Score,Displacement_Risk_Level,Flag_High_Displacement,Flag_Date_Conflict,Completeness_Score,Urgency_Index
L-202506-14920,Lost,Consulting Network,Strategic Planning Retreat,Corporate,In-person,Full Package,Other,Other,Referral,Medium,2025-04-06,2025-04-24,8,2025-06-22,2025-06-23,1,77,23,23,30,1,Breakout Room,1,0,10,0.0,0.0,4,72.6,159.89,142.94,3287.62,2488.26,1279.59,7055.47,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,6,2,52.1,47.9,1,66.14,121.64,187.78,187.78,121.64,1,0.0,23,0,0,0,1,1,1,12,0,0,1,Classroom,1,0,0.9,421.72,568,1686,3286.81,3,0,0,0,100.0,0.75,10.6,306.76,0.767,0.333,Shoulder,0,6,Sun,1,0,1,0,1,42,31,340099.19,0.7381,0,1,164,0.14,Low,0,0,93.3,0.1299
L-202506-72499,Lost,Real Estate Board,Industry Forum,Association,Hybrid,Full Package,Association,Association,Referral,Medium,2024-10-01,2024-10-29,19,2025-06-23,2025-06-25,2,265,93,186,109,1,Half Ballroom,1,1,9,0.0,0.0,1,69.0,164.12,125.9,23417.4,5940.86,10106.78,39465.04,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,6,4,62.8,37.2,1,67.07,106.89,173.96,173.96,111.86,2,8.6,85,93,0,0,2,2,1,12,1,0,1,Theater,0,0,0.22,1832.11,0,5830,8034.09,5,0,0,0,0.0,0.91,23.29,212.18,0.853,0.183,Shoulder,0,0,Mon,0,0,1,0,1,39,31,624667.3,0.7949,0,1,79,1.0,High,1,1,93.3,0.034
L-202506-35471,Lost,Heritage Travel,Regional History Tour,Corporate,In-person,Rooms Only,Finance,Finance,RFP,Low,2025-04-03,2025-04-20,10,2025-06-25,2025-06-26,1,83,53,53,58,0,,1,0,7,1.0,75230.92,3,72.3,162.88,147.29,7806.37,0.0,0.0,7806.37,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,6,4,67.5,32.5,1,143.0,140.76,283.76,184.97,145.91,1,0.0,53,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,9.57,147.29,0.914,0.0,Shoulder,0,2,Wed,0,0,0,0,1,21,18,117035.39,0.8571,0,1,4,1.0,High,1,1,100.0,0.0843
L-202506-41149,Lost,Travel Club International,Wine Country Excursion,Corporate,In-person,Rooms Only,Professional Services,Professional Services,Repeat Client,Low,2025-05-16,2025-05-28,9,2025-06-25,2025-06-26,1,40,55,55,60,0,,1,0,3,1.0,17394.94,3,75.4,164.35,159.74,8785.7,0.0,0.0,8785.7,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,2,57.3,42.7,1,81.12,179.89,261.01,179.89,261.01,1,0.0,55,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,2.8,159.74,0.917,0.0,Shoulder,0,2,Wed,0,1,0,1,0,13,12,62730.98,0.9231,0,1,4,1.0,High,1,1,100.0,0.075
L-202506-38257,Lost,Industry Trade Group,Member Appreciation Event,Association,In-person,Full Package,Education,Education,Website,High,2024-10-28,2024-12-04,23,2025-06-27,2025-06-29,2,242,85,170,97,1,Half Ballroom,1,0,14,1.0,30554.53,3,67.7,157.16,137.27,23335.9,7548.91,13091.94,43976.75,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,6,4,63.0,37.0,1,47.23,122.81,170.04,170.04,122.81,2,11.8,75,85,0,0,2,2,2,16,1,0,1,Theater,0,0,0.35,1805.86,0,1672,3156.8,4,0,0,0,0.0,0.81,12.66,258.69,0.876,0.206,Shoulder,0,4,Fri,1,0,0,0,1,37,26,414794.68,0.7027,0,1,197,0.431,Moderate,0,0,100.0,0.0579
L-202507-36009,Lost,Personal Event,Charity Gala,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Third-Party Planner,Low,2024-10-06,2024-11-07,29,2025-07-03,2025-07-04,1,270,44,44,48,0,,1,1,3,0.0,0.0,1,70.3,157.22,135.45,5959.8,0.0,0.0,5959.8,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,7,2,50.4,49.6,0,131.32,122.74,254.06,0.0,122.74,1,0.0,44,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,13.85,135.45,0.917,0.0,Shoulder,0,3,Thu,0,0,1,1,1,61,43,218448.04,0.7049,0,1,138,0.319,Moderate,0,0,93.3,0.0111
L-202507-98964,Lost,Professional Services Group,Management Training,Corporate,In-person,Full Package,Legal,Legal,Direct Inquiry,Low,2025-06-03,2025-06-20,9,2025-07-03,2025-07-04,1,30,31,31,34,1,Breakout Room,1,1,8,0.0,0.0,1,60.0,149.9,124.29,3852.99,2237.62,1844.79,7935.4,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,7,4,74.9,25.1,1,132.57,112.64,245.21,183.89,112.64,1,0.0,31,0,0,0,1,1,1,8,0,0,1,Classroom,2,0,1.74,482.89,1321,2652,5499.94,4,0,0,0,50.0,0.85,17.08,255.98,0.912,0.294,Shoulder,0,3,Thu,0,0,1,0,1,45,35,447183.97,0.7778,0,1,138,0.225,Low,0,0,93.3,0.2667
L-202507-32525,Lost,Senior Adventures,Nature & Wildlife Tour,Corporate,In-person,Rooms Only,Professional Services,Professional Services,Third-Party Planner,Medium,2025-04-16,2025-05-05,13,2025-07-06,2025-07-08,2,81,19,38,20,0,,1,0,6,1.0,26395.95,1,60.8,157.31,133.57,5075.66,0.0,0.0,5075.66,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,7,2,52.6,47.4,0,111.05,129.06,240.11,0.0,129.06,2,47.4,10,19,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,15.09,133.57,0.95,0.0,Shoulder,0,6,Sun,1,0,0,0,1,23,14,77827.02,0.6087,0,1,115,0.165,Low,0,0,100.0,0.0741
L-202507-89116,Lost,Travel Club International,Culinary Tour Group,SMERF,In-person,Rooms Only,Education,Education,Sales Call,Low,2025-03-05,2025-03-23,14,2025-07-06,2025-07-07,1,123,14,14,15,0,,0,0,4,1.0,56954.47,1,67.1,153.8,131.87,1846.18,0.0,0.0,1846.18,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,7,2,64.2,35.8,1,32.61,127.0,159.61,159.61,127.0,1,0.0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,14.26,131.87,0.933,0.0,Shoulder,0,6,Sun,1,0,0,1,1,14,12,62730.98,0.8571,0,1,182,0.077,Low,0,0,100.0,0.0325
L-202507-52611,Lost,Insurance Federation,Industry Forum,Association,In-person,Full Package,Healthcare,Healthcare,Website,High,2024-10-20,2024-11-16,20,2025-07-08,2025-07-09,1,261,38,38,49,1,Half Ballroom,1,0,7,0.0,0.0,2,64.7,164.97,146.72,5575.36,2475.25,2675.25,10725.86,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,7,4,55.5,44.5,1,94.47,123.77,218.24,218.24,123.77,1,0.0,38,0,0,0,1,7,3,24,1,0,1,Theater,1,0,1.47,1289.94,671,9184,11862.23,4,0,0,0,0.0,0.41,11.06,282.26,0.776,0.204,Shoulder,0,1,Tue,0,0,1,0,1,36,25,566792.26,0.6944,0,1,172,0.221,Low,0,0,93.3,0.0268
L-202507-76123,Lost,Service Club,Fraternity/Sorority Reunion,SMERF,In-person,Meeting Only,Association,Association,Third-Party Planner,Low,2025-05-24,2025-06-16,13,2025-07-08,2025-07-09,1,45,0,0,96,1,Half Ballroom,0,0,10,0.0,0.0,4,60.8,158.69,0.0,0.0,2065.27,2559.43,4624.7,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,3,36,1,0,1,Classroom,1,0,1.44,1198.24,1100,2828,5049.75,4,1,0,1,100.0,0.8,100.0,,0.0,0.104,Shoulder,0,1,Tue,0,0,1,0,1,16,11,103627.72,0.6875,0,1,172,0.0,Low,0,0,80.0,0.2222
L-202507-40999,Lost,Nursing Council,Regional Chapter Meeting,Association,In-person,Full Package,Association,Association,Cvent,Low,2024-09-11,2024-10-11,23,2025-07-10,2025-07-12,2,302,72,144,83,1,Half Ballroom,1,0,7,1.0,15939.54,3,65.7,162.38,137.08,19739.52,5699.94,10461.23,35900.69,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,7,3,67.6,32.4,0,132.57,126.81,259.38,0.0,129.8,2,11.1,64,72,0,0,1,2,1,8,1,0,1,Theater,3,1,2.53,1216.08,222,1892,3930.84,2,0,0,0,100.0,0.69,15.58,249.31,0.867,0.12,Shoulder,0,3,Thu,0,0,0,0,1,44,30,523628.33,0.6818,0,1,193,0.373,Moderate,0,0,100.0,0.0232
L-202507-54265,Lost,Dental Association,Awards Gala Weekend,Association,Hybrid,Full Package,Healthcare,Healthcare,Website,High,2024-11-27,2024-12-28,18,2025-07-10,2025-07-13,3,225,53,159,67,1,Half Ballroom,1,1,13,0.0,0.0,4,67.1,153.19,124.42,19782.78,7674.34,10861.25,38318.37,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,7,2,70.0,30.0,0,14.92,125.77,140.69,0.0,125.77,2,9.4,42,53,43,0,2,1,3,24,1,0,1,Classroom,2,0,2.17,1764.81,555,3745,6109.22,5,1,0,1,50.0,0.56,18.78,241.0,0.791,0.299,Shoulder,0,3,Thu,0,0,1,0,1,44,35,674287.94,0.7955,0,1,193,0.275,Moderate,0,0,93.3,0.0578
L-202507-44967,Lost,Social Event,Bar/Bat Mitzvah,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Medium,2025-01-21,2025-02-25,23,2025-07-18,2025-07-19,1,178,22,22,25,1,Breakout Room,1,0,12,0.0,0.0,2,63.2,151.2,108.86,2394.92,2811.59,1675.18,6881.69,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,7,2,50.3,49.7,1,33.17,101.58,134.75,134.75,101.58,1,0.0,22,0,0,0,1,4,3,36,0,0,1,Banquet,1,0,1.16,456.38,1228,0,1802.61,0,0,0,0,100.0,0.62,28.0,312.8,0.88,0.4,Shoulder,0,4,Fri,1,0,1,0,1,60,42,228971.35,0.7,0,1,0,,Unknown,0,1,93.3,0.0674
L-202507-66118,Lost,Local School District,Community Service Event,SMERF,In-person,Full Package,Education,Education,Repeat Client,Low,2025-02-14,2025-03-14,21,2025-07-18,2025-07-20,2,154,21,42,23,1,Breakout Room,1,0,7,0.0,0.0,3,64.7,154.16,128.73,5406.66,2551.08,1299.68,9257.42,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,7,2,72.5,27.5,1,75.62,141.75,217.37,217.37,141.75,2,28.6,15,21,0,0,1,2,1,8,0,0,1,Classroom,2,0,1.89,452.64,236,5940,7004.59,5,0,1,1,50.0,0.57,16.5,220.41,0.913,0.435,Shoulder,0,4,Fri,1,1,1,0,1,19,15,124640.46,0.7895,0,1,2,1.0,High,1,1,93.3,0.0455
L-202507-99390,Lost,Professional Services Group,Quarterly Business Review,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Sales Call,Medium,2025-05-14,2025-06-01,12,2025-07-18,2025-07-20,2,65,86,172,94,0,,0,0,6,0.0,0.0,4,64.1,152.61,138.72,23859.84,0.0,0.0,23859.84,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,7,4,66.8,33.2,1,101.42,147.76,249.18,227.5,147.76,2,4.7,82,86,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,9.1,138.72,0.915,0.0,Shoulder,0,4,Fri,1,0,1,0,1,47,36,456375.0,0.766,0,1,2,1.0,High,1,1,93.3,0.0923
L-202507-36557,Lost,Pharmaceutical Partners,Performance Review Summit,Corporate,In-person,Full Package,Other,Other,RFP,High,2025-04-18,2025-05-04,9,2025-07-23,2025-07-25,2,96,50,100,68,1,Half Ballroom,1,1,7,0.0,0.0,4,71.2,160.75,147.94,14794.0,5052.61,7761.35,27607.96,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,7,3,61.3,38.7,1,76.74,126.79,203.53,203.53,126.79,2,8.0,46,50,0,0,2,4,2,24,1,0,1,Classroom,1,0,0.6,1720.13,1452,8508,11233.6,3,0,0,0,100.0,0.57,7.97,276.08,0.735,0.294,Shoulder,0,2,Wed,0,0,1,0,1,51,37,502096.78,0.7255,0,1,95,0.526,Moderate,0,0,93.3,0.0729
L-202507-98000,Lost,Regional Healthcare System,Product Launch Event,Corporate,Virtual,Full Package,Trade/Manufacturing,Trade/Manufacturing,Cvent,Medium,2025-05-19,2025-06-04,9,2025-07-25,2025-07-26,1,67,32,32,40,1,Breakout Room,1,1,7,0.0,0.0,4,57.6,154.86,125.55,4017.6,2201.18,1899.94,8118.72,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,7,3,53.9,46.1,1,119.15,122.44,241.59,196.62,122.44,1,0.0,32,0,0,0,1,2,1,4,0,0,1,Theater,3,1,2.87,462.89,640,3128,5824.72,4,0,0,0,100.0,1.0,18.93,253.71,0.8,0.25,Low,0,4,Fri,1,0,1,0,1,42,38,437839.48,0.9048,0,1,141,0.227,Low,0,0,93.3,0.1045
L-202507-81219,Lost,Global Industries,Quarterly Business Review,Corporate,In-person,Full Package,Government,Government,Direct Inquiry,Medium,2025-06-04,2025-06-29,12,2025-07-26,2025-07-28,2,52,57,114,75,1,Half Ballroom,1,0,13,0.0,0.0,4,63.8,157.55,135.29,15423.06,6477.11,9020.63,30920.8,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,7,4,72.5,27.5,1,115.84,104.23,220.07,190.26,104.23,2,1.8,56,57,0,0,1,5,2,8,1,0,1,Classroom,2,0,2.02,1223.54,630,2880,5462.28,1,0,0,0,50.0,0.62,14.13,271.24,0.76,0.133,Shoulder,0,5,Sat,1,0,1,0,1,60,50,709224.55,0.8333,0,1,109,0.523,Moderate,0,0,93.3,0.25
L-202507-72707,Lost,TechCorp Solutions,Innovation Workshop,Corporate,In-person,Full Package,Technology,Technology,Referral,Medium,2025-06-27,2025-07-17,7,2025-07-27,2025-07-29,2,30,67,134,73,1,Half Ballroom,1,1,13,0.0,0.0,1,66.3,163.74,144.61,19377.74,5290.4,6784.56,31452.7,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,7,2,52.6,47.4,0,14.0,125.06,139.06,0.0,125.06,2,16.4,56,67,0,0,1,1,1,8,1,0,1,Classroom,0,0,0.48,1238.51,0,2277,3691.51,3,0,0,0,0.0,0.61,11.68,234.72,0.918,0.137,Shoulder,0,6,Sun,1,0,1,0,1,33,24,215740.51,0.7273,0,1,128,0.523,Moderate,0,0,93.3,0.4333
L-202507-40926,Lost,Premier Tours,Culinary Tour Group,Corporate,In-person,Rooms Only,Legal,Legal,Sales Call,High,2025-05-07,2025-05-19,9,2025-07-28,2025-07-29,1,82,38,38,41,0,,1,0,3,0.0,0.0,4,63.8,158.63,141.55,5378.9,0.0,0.0,5378.9,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,7,2,52.5,47.5,1,42.63,120.46,163.09,163.09,120.46,1,0.0,38,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,10.77,141.55,0.927,0.0,Shoulder,0,0,Mon,0,0,1,1,1,19,12,70545.68,0.6316,0,1,128,0.297,Moderate,0,0,93.3,0.0366
L-202508-47712,Lost,Financial Services Group,Board of Directors Meeting,Corporate,In-person,Rooms Only,Finance,Finance,RFP,Low,2025-06-11,2025-06-22,7,2025-08-03,2025-08-05,2,53,43,86,47,0,,0,0,4,0.0,0.0,4,72.5,159.83,146.06,12561.16,0.0,0.0,12561.16,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,8,3,52.8,47.2,1,117.04,137.67,254.71,213.43,213.43,2,16.3,36,43,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,8.62,146.06,0.915,0.0,Shoulder,0,6,Sun,1,0,1,1,1,46,34,403695.94,0.7391,0,1,220,0.195,Low,0,0,93.3,0.0755
L-202508-56405,Lost,Personal Event,Milestone Birthday Party,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Referral,Medium,2024-10-05,2024-10-31,22,2025-08-11,2025-08-12,1,310,33,33,36,0,,0,0,4,0.0,0.0,1,72.5,158.4,145.27,4793.91,0.0,0.0,4793.91,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,8,3,65.2,34.8,1,118.94,137.78,256.72,170.8,256.72,1,0.0,33,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,8.29,145.27,0.917,0.0,Shoulder,0,0,Mon,0,0,1,1,1,64,45,226155.39,0.7031,0,1,196,0.168,Low,0,0,93.3,0.0129
L-202508-71609,Lost,Personal Event,Baby Shower Weekend,Wedding/Social,In-person,Meeting Only,Social,Social/Private,RFP,Medium,2025-03-16,2025-04-16,22,2025-08-13,2025-08-14,1,150,0,0,139,1,Grand Ballroom,0,1,9,1.0,74933.24,2,67.0,159.24,0.0,0.0,4543.36,10150.77,14694.13,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,4,2,16,1,0,1,Reception,0,0,0.31,2018.58,0,9472,11725.09,4,1,0,0,0.0,0.58,100.0,,0.0,0.072,Shoulder,0,2,Wed,0,0,0,0,1,65,45,226155.39,0.6923,0,1,119,0.0,Low,0,0,86.7,0.06
L-202508-80451,Lost,Professional Engineers Society,Continuing Education Conference,Association,In-person,Full Package,Education,Education,Referral,Low,2025-01-23,2025-02-25,20,2025-08-15,2025-08-18,3,204,68,204,87,1,Half Ballroom,1,0,13,1.0,55025.95,2,69.7,164.19,145.2,29620.8,7209.22,13008.5,49838.52,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,8,3,60.4,39.6,0,130.93,105.88,236.81,0.0,105.88,2,6.2,59,68,59,0,1,2,1,4,1,0,1,Theater,3,1,2.89,1175.03,398,0,1402.89,0,0,0,0,0.0,0.72,11.57,244.31,0.782,0.115,Shoulder,0,4,Fri,1,0,0,0,1,53,40,833142.6,0.7547,0,1,51,1.0,High,1,1,100.0,0.0637
L-202508-39878,Lost,Tour Operator Network,Garden Tour Society,Corporate,In-person,Full Package,Other,Other,Referral,Low,2025-06-07,2025-06-26,10,2025-08-18,2025-08-20,2,72,31,62,42,1,Half Ballroom,1,0,9,0.0,0.0,2,76.4,165.19,158.0,9796.0,1518.84,1793.95,13108.79,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,8,4,55.2,44.8,1,148.07,128.5,276.57,175.68,128.5,2,3.2,30,31,0,0,1,2,1,4,1,0,1,Classroom,3,1,2.66,890.02,407,1844,4109.58,2,0,0,0,0.0,0.35,4.35,211.43,0.738,0.238,Shoulder,0,0,Mon,0,0,1,0,1,20,18,117988.84,0.9,0,1,115,0.27,Moderate,0,0,93.3,0.125
L-202508-78019,Lost,Pharmaceutical Partners,New Hire Orientation,Corporate,Hybrid,Full Package,Healthcare,Healthcare,Repeat Client,High,2025-07-01,2025-07-22,9,2025-08-19,2025-08-20,1,49,31,31,35,1,Breakout Room,1,1,12,0.0,0.0,4,68.1,154.14,149.0,4619.0,2515.95,2085.88,9220.83,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,8,2,53.8,46.2,1,80.9,157.73,238.63,238.63,157.73,1,0.0,31,0,0,0,1,1,1,4,0,0,1,Classroom,3,1,2.66,449.16,41,1440,2234.93,4,0,0,0,100.0,0.88,3.33,297.45,0.886,0.286,Shoulder,0,1,Tue,0,1,1,0,1,52,37,502096.78,0.7115,0,1,115,0.27,Moderate,0,0,93.3,0.2449
L-202508-86923,Lost,Energy Solutions,Innovation Workshop,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,Low,2025-06-18,2025-07-06,7,2025-08-25,2025-08-27,2,68,30,60,38,1,Breakout Room,1,0,11,0.0,0.0,4,75.8,163.24,164.07,9844.2,5492.81,3984.08,19321.09,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,8,3,72.4,27.6,1,147.45,166.18,313.63,197.28,166.18,2,26.7,22,30,0,0,1,1,1,8,0,0,1,Theater,2,0,1.74,490.61,446,1623,2782.56,3,0,0,0,50.0,0.95,-0.51,322.02,0.789,0.263,Shoulder,0,0,Mon,0,0,1,0,0,48,35,475540.22,0.7292,0,1,87,0.345,Moderate,0,0,93.3,0.1618
L-202508-32482,Lost,Retail Corporation,Annual Sales Conference,Corporate,In-person,Meeting Only,Technology,Technology,Sales Call,Medium,2025-05-04,2025-05-22,8,2025-08-27,2025-08-29,2,115,0,0,36,1,Breakout Room,1,0,10,1.0,50445.05,3,75.7,173.6,0.0,0.0,4799.68,3001.07,7800.75,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,4,2,8,0,0,1,Classroom,0,0,0.15,393.19,0,7700,9379.06,5,0,0,0,0.0,0.9,100.0,,0.0,0.278,Shoulder,0,2,Wed,0,0,0,0,1,47,38,466678.63,0.8085,0,1,0,,Unknown,0,0,86.7,0.087
L-202508-89443,Lost,HR Professionals Network,Educational Seminar Series,Association,In-person,Full Package,Other,Other,RFP,Medium,2024-12-10,2025-01-16,25,2025-08-30,2025-09-01,2,263,41,82,57,1,Half Ballroom,1,1,12,0.0,0.0,1,72.6,162.12,148.96,12214.72,3852.69,6353.44,22420.85,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,8,2,56.8,43.2,0,153.09,127.0,280.09,0.0,127.0,2,29.3,29,41,0,0,1,1,2,8,1,0,1,Classroom,3,1,2.91,805.72,380,1032,2654.81,3,0,0,0,50.0,0.47,8.12,273.42,0.719,0.175,Shoulder,0,5,Sat,1,0,1,0,1,40,29,703067.34,0.725,0,1,220,0.186,Low,0,0,93.3,0.0456
L-202509-30206,Lost,Global Industries,Quarterly Business Review,Corporate,In-person,Rooms Only,Legal,Legal,Direct Inquiry,Medium,2025-07-18,2025-08-01,8,2025-09-05,2025-09-08,3,49,12,36,13,0,,0,0,6,0.0,0.0,2,82.3,169.2,165.54,5959.44,0.0,0.0,5959.44,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,9,3,65.1,34.9,1,86.14,156.01,242.15,242.15,156.01,2,37.9,1,12,5,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,2.16,165.54,0.923,0.0,Peak,0,4,Fri,1,0,1,0,0,62,51,729147.74,0.8226,0,1,31,0.387,Moderate,0,0,93.3,0.1224
L-202509-71604,Lost,Financial Services Group,Strategic Planning Retreat,Corporate,In-person,Rooms Only,Legal,Legal,Sales Call,Medium,2025-05-11,2025-05-22,7,2025-09-09,2025-09-11,2,121,50,100,55,0,,1,0,4,0.0,0.0,1,76.7,173.27,167.02,16702.0,0.0,0.0,16702.0,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,9,3,67.1,32.9,1,132.53,140.88,273.41,176.08,140.88,2,6.0,47,50,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,3.61,167.02,0.909,0.0,Shoulder,0,1,Tue,0,0,1,1,1,47,34,403695.94,0.7234,0,1,93,0.538,Moderate,0,0,93.3,0.0331
L-202509-26569,Lost,TechCorp Solutions,Product Launch Event,Corporate,In-person,Full Package,Legal,Legal,Cvent,High,2025-06-13,2025-07-08,11,2025-09-14,2025-09-15,1,93,37,37,50,1,Half Ballroom,1,0,14,0.0,0.0,4,81.0,161.77,163.9,6064.3,2225.17,2539.06,10828.53,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,9,4,66.7,33.3,1,117.06,127.81,244.87,244.87,127.81,1,0.0,37,0,0,0,1,4,2,16,1,0,1,Classroom,2,0,2.01,1351.22,138,12860,13511.34,5,0,0,0,50.0,0.42,-1.32,292.66,0.74,0.2,Peak,0,6,Sun,1,0,1,0,0,36,26,230811.81,0.7222,0,1,133,0.278,Moderate,0,0,93.3,0.1505
L-202509-97614,Lost,State Medical Association,Annual Member Conference,Association,In-person,Rooms Only,Other,Other,Sales Call,High,2024-11-29,2024-12-20,14,2025-09-14,2025-09-16,2,289,101,202,111,0,,0,0,7,0.0,0.0,1,77.5,166.03,144.96,29281.92,0.0,0.0,29281.92,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,9,2,55.4,44.6,0,8.56,123.28,131.84,0.0,123.28,2,0.0,101,101,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,12.69,144.96,0.91,0.0,Shoulder,0,6,Sun,1,0,1,0,1,55,48,1051467.34,0.8727,0,1,91,1.0,High,1,1,93.3,0.0242
