RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
B-202508-49597,Booked,Community Church,Cultural Heritage Festival,SMERF,In-person,Full Package,SMERF,Religious,Third-Party Planner,Medium,2025-04-26,2025-05-21,13,2025-08-01,2025-08-03,2,97,50,100,68,1,Half Ballroom,1,0,12,0.0,0.0,3,70.9,161.31,138.51,13851.0,1594.6,4366.82,19812.42,76,10526.76,1594.6,4158.88,16280.24,0.76,61.16,,2025,8,2,73.1,26.9,0,5.12,142.53,147.65,0.0,142.53,2,6.0,47,50,0,0,2,4,2,16,1,0,1,Classroom,2,0,1.25,1594.6,850,1180,3427.17,2,0,0,0,0.0,0.57
B-202508-77069,Booked,Accounting Institute,Educational Seminar Series,Association,Hybrid,Full Package,Finance,Finance,Sales Call,Medium,2024-09-01,2024-10-05,21,2025-08-01,2025-08-03,2,334,63,126,72,1,Half Ballroom,1,0,13,1.0,32993.68,2,70.9,162.83,142.67,17976.42,1005.74,11344.54,30326.7,88,12554.96,1005.74,10804.32,24365.02,0.6984126984126984,150.06,,2025,8,4,60.5,39.5,0,160.36,130.73,291.09,0.0,132.83,2,15.9,53,63,0,0,1,2,2,16,1,0,1,Theater,3,1,2.5,1005.74,1000,2340,4545.78,5,0,0,0,100.0,0.6
B-202508-35224,Booked,Personal Event,Anniversary Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2024-12-04,2024-12-25,14,2025-08-02,2025-08-03,1,241,24,24,29,1,Breakout Room,1,1,7,0.0,0.0,2,72.7,165.28,150.88,3621.12,350.53,3587.01,7558.66,14,2112.32,350.53,3416.2,5879.05,0.5833333333333334,117.8,,2025,8,3,74.7,25.3,1,92.72,140.51,233.23,233.23,140.51,1,0.0,24,0,0,0,1,2,1,8,0,0,1,Banquet,2,0,1.5,350.53,500,1305,3003.23,1,0,1,1,0.0,0.72
B-202508-35733,Booked,Banking Consortium,Innovation Workshop,Corporate,In-person,Full Package,Finance,Finance,Third-Party Planner,Low,2025-05-28,2025-06-19,9,2025-08-02,2025-08-03,1,66,48,48,61,1,Half Ballroom,1,0,13,1.0,16090.94,3,67.0,161.71,136.3,6542.4,1678.73,5147.06,13368.19,40,5452.0,1678.73,4901.96,12032.69,0.8333333333333334,80.36,,2025,8,3,51.0,49.0,1,74.6,148.65,223.25,223.25,148.65,1,0.0,48,0,0,0,2,1,1,8,1,0,1,Banquet,2,0,2.0,1678.73,350,1560,2460.52,3,0,0,0,100.0,0.51
B-202508-64076,Booked,Retail Corporation,Town Hall Meeting,Corporate,Virtual,Rooms Only,Professional Services,Other,Repeat Client,Low,2025-06-07,2025-06-24,12,2025-08-02,2025-08-04,2,56,19,38,20,0,,0,0,5,1.0,6716.31,1,68.9,166.53,140.4,5335.2,0.0,0.0,5335.2,33,4633.2,0.0,0.0,4633.2,0.868421052631579,0.0,,2025,8,4,64.1,35.9,1,74.14,146.22,220.36,220.36,146.22,2,63.2,7,19,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-90758,Booked,TechCorp Solutions,Executive Offsite,Corporate,Virtual,Full Package,Technology,Technology,Third-Party Planner,Low,2025-05-01,2025-05-25,12,2025-08-02,2025-08-03,1,93,23,23,31,1,Breakout Room,1,0,12,0.0,0.0,3,70.1,160.64,138.84,3193.32,505.53,2150.58,5849.43,19,2637.96,505.53,2048.17,5191.66,0.8260869565217391,66.07,,2025,8,4,66.3,33.7,1,47.56,133.53,181.09,181.09,136.16,1,0.0,23,0,0,0,1,1,1,8,0,0,1,Classroom,3,1,3.0,505.53,650,2015,3619.44,3,0,0,0,100.0,0.78
B-202508-98268,Booked,Faith Community,Faith-Based Conference,SMERF,In-person,Full Package,Other,Other,Cvent,Medium,2025-05-31,2025-06-30,16,2025-08-02,2025-08-03,1,63,41,41,46,1,Half Ballroom,1,0,14,1.0,9509.75,2,64.5,170.83,148.1,6072.1,830.55,2158.04,9060.69,30,4443.0,830.55,2055.28,7328.83,0.7317073170731707,44.68,,2025,8,3,59.7,40.3,1,55.28,133.83,189.11,189.11,150.34,1,0.0,41,0,0,0,1,1,1,8,1,0,1,Theater,2,0,2.0,830.55,350,940,1854.61,2,0,0,0,100.0,0.38
B-202508-46968,Booked,Manufacturing Alliance,Innovation Workshop,Corporate,In-person,Full Package,Healthcare,Other,Repeat Client,Low,2025-04-27,2025-05-19,13,2025-08-05,2025-08-06,1,100,27,27,30,1,Breakout Room,1,0,9,0.0,0.0,1,70.6,163.29,151.09,4079.43,535.19,2147.04,6761.66,23,3475.07,535.19,2044.8,6055.06,0.8518518518518519,68.16,,2025,8,3,56.4,43.6,1,139.25,130.68,269.93,173.64,130.68,1,0.0,27,0,0,0,1,1,1,8,0,0,1,Classroom,3,1,3.0,535.19,650,1260,2951.74,3,0,0,0,100.0,0.75
B-202508-47572,Booked,Private Party,Charity Gala,Wedding/Social,Hybrid,Rooms Only,Social,Social/Private,Repeat Client,Low,2024-12-17,2025-02-01,42,2025-08-05,2025-08-06,1,231,22,22,24,0,,0,0,4,0.0,0.0,1,75.5,169.66,149.55,3290.1,0.0,0.0,3290.1,12,1794.6,0.0,0.0,1794.6,0.5454545454545454,0.0,,2025,8,2,69.7,30.3,1,82.18,140.28,222.46,222.46,140.28,1,0.0,22,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-90777,Booked,Manufacturing Alliance,Executive Offsite,Corporate,Hybrid,Full Package,Professional Services,Other,RFP,Low,2025-05-03,2025-05-19,8,2025-08-05,2025-08-06,1,94,41,41,50,1,Half Ballroom,1,1,8,1.0,11597.0,4,77.4,166.24,138.59,5682.19,1059.0,1998.68,8739.87,32,4434.88,1059.0,1903.5,7397.38,0.7804878048780488,38.07,,2025,8,4,56.4,43.6,1,116.98,149.22,266.2,226.6,149.22,1,0.0,41,0,0,0,1,1,1,8,1,0,1,Theater,1,0,1.0,1059.0,150,1272,2054.19,2,0,0,0,100.0,0.42
B-202508-96732,Booked,Community Church,Band Competition,SMERF,In-person,Rooms Only,SMERF,Religious,RFP,Medium,2025-02-24,2025-03-22,20,2025-08-05,2025-08-07,2,162,53,106,58,0,,0,0,6,0.0,0.0,3,70.4,163.61,135.57,14370.42,0.0,0.0,14370.42,83,11252.31,0.0,0.0,11252.31,0.7830188679245284,0.0,,2025,8,3,69.0,31.0,1,134.7,140.17,274.87,251.55,140.17,2,13.2,46,53,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-15586,Booked,Global Industries,Executive Offsite,Corporate,In-person,Full Package,Technology,Other,RFP,Medium,2025-05-14,2025-06-03,10,2025-08-06,2025-08-08,2,84,50,100,55,1,Half Ballroom,1,1,10,0.0,0.0,2,77.4,161.26,132.28,13228.0,1182.36,9008.42,23418.78,86,11376.08,1182.36,8579.45,21137.89,0.86,155.99,,2025,8,3,73.3,26.7,1,54.99,137.94,192.93,192.93,137.94,2,4.0,48,50,0,0,1,2,2,16,1,0,1,Classroom,2,0,1.5,1182.36,500,2520,4280.03,5,0,0,0,100.0,0.46
B-202508-15920,Booked,HR Professionals Network,Policy Symposium,Association,In-person,Full Package,Professional Services,Professional Services,Sales Call,High,2024-09-30,2024-11-03,21,2025-08-06,2025-08-08,2,310,114,228,149,1,Grand Ballroom,1,0,13,1.0,84136.84,2,72.1,166.39,154.35,35191.8,2268.35,23639.59,61099.74,152,23461.2,2268.35,22513.9,48243.45,0.6666666666666666,151.1,,2025,8,3,67.6,32.4,1,113.91,158.23,272.14,172.57,158.23,2,0.9,113,114,0,0,1,2,2,16,1,0,1,Classroom,2,0,2.0,2268.35,700,17433,23238.55,5,0,0,0,100.0,0.62
B-202508-18621,Booked,Private Individual,Quinceañera Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Website,Low,2024-11-01,2024-11-29,14,2025-08-08,2025-08-09,1,280,33,33,44,1,Half Ballroom,1,0,14,0.0,0.0,4,71.4,159.75,139.6,4606.8,1166.65,5331.02,11104.47,18,2512.8,1166.65,5077.16,8756.61,0.5454545454545454,115.39,,2025,8,2,71.6,28.4,0,13.77,136.75,150.52,0.0,136.75,1,0.0,33,0,0,0,1,1,1,4,1,0,1,Banquet,1,0,1.0,1166.65,150,1320,1795.53,1,1,0,1,0.0,0.37
B-202508-30787,Booked,Retail Corporation,Executive Offsite,Corporate,Hybrid,Rooms Only,Professional Services,Other,Repeat Client,Low,2025-05-03,2025-05-19,11,2025-08-11,2025-08-13,2,100,24,48,26,0,,0,0,5,1.0,7448.86,2,73.8,165.64,152.93,7340.64,0.0,0.0,7340.64,40,6117.2,0.0,0.0,6117.2,0.8333333333333334,0.0,,2025,8,3,67.1,32.9,1,94.12,128.04,222.16,222.16,128.04,2,41.7,14,24,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-70746,Booked,State Medical Association,Networking Summit,Association,In-person,Meeting Only,Healthcare,Healthcare,Repeat Client,Medium,2024-12-20,2025-01-10,16,2025-08-11,2025-08-14,3,234,0,0,50,1,Half Ballroom,0,1,5,1.0,18620.36,2,73.6,167.86,0.0,0.0,1389.38,10893.23,12282.61,0,0.0,1389.38,10374.5,11763.88,,207.49,,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,3,24,1,0,1,Banquet,3,1,1.67,1389.38,950,3640,6439.35,5,0,0,0,100.0,0.42
B-202508-31365,Booked,Faith Community,Church Retreat Weekend,SMERF,In-person,Full Package,Other,Other,Repeat Client,Low,2025-05-04,2025-06-01,21,2025-08-12,2025-08-13,1,100,29,29,39,1,Breakout Room,1,0,7,0.0,0.0,1,77.7,159.35,143.69,4167.01,429.27,1320.64,5916.92,24,3448.56,429.27,1257.75,5135.58,0.8275862068965517,32.25,,2025,8,4,69.6,30.4,1,97.86,131.81,229.67,229.67,135.53,1,0.0,29,0,0,0,1,2,1,8,0,0,1,Classroom,2,0,2.0,429.27,700,1692,3543.51,2,0,0,0,0.0,0.97
B-202508-58784,Booked,Private Party,Baby Shower Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Low,2024-10-27,2024-11-29,20,2025-08-12,2025-08-13,1,289,48,48,57,1,Half Ballroom,1,1,13,0.0,0.0,3,71.6,162.09,142.27,6828.96,1284.33,8041.45,16154.74,28,3983.56,1284.33,7658.52,12926.41,0.5833333333333334,134.36,,2025,8,4,66.3,33.7,1,119.42,134.39,253.81,253.81,134.39,1,0.0,48,0,0,0,1,1,1,4,1,0,1,Banquet,2,0,2.0,1284.33,350,1320,2041.62,1,1,0,1,0.0,0.47
B-202508-74796,Booked,Youth Organization,Band Competition,SMERF,In-person,Rooms Only,SMERF,Social/Community,Repeat Client,Medium,2025-05-01,2025-05-25,18,2025-08-12,2025-08-13,1,103,40,40,44,0,,0,0,6,1.0,6921.57,1,73.0,160.02,141.59,5663.6,0.0,0.0,5663.6,33,4672.47,0.0,0.0,4672.47,0.825,0.0,,2025,8,3,70.2,29.8,1,149.34,143.36,292.7,249.12,143.36,1,0.0,40,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-17115,Booked,Local School District,Church Retreat Weekend,SMERF,In-person,Full Package,Education,Education,Website,Low,2025-05-08,2025-06-04,16,2025-08-13,2025-08-15,2,97,21,42,24,1,Breakout Room,1,0,11,1.0,13348.74,1,71.3,158.6,133.94,5625.48,404.23,818.24,6847.95,36,4821.84,404.23,779.28,6005.35,0.8571428571428571,32.47,,2025,8,2,60.7,39.3,1,39.72,197.21,236.93,236.93,236.93,2,52.4,10,21,0,0,1,3,2,16,0,0,1,Classroom,1,0,1.0,404.23,450,576,3306.78,1,0,0,0,33.3,0.6
B-202508-27083,Booked,Insurance Federation,Certification Training,Association,In-person,Full Package,Finance,Finance,Website,Medium,2025-01-19,2025-02-22,21,2025-08-13,2025-08-15,2,206,47,94,63,1,Half Ballroom,1,0,13,1.0,39291.43,1,76.5,162.94,149.82,14083.08,1669.64,9075.78,24828.5,68,10187.76,1669.64,8643.6,20501.0,0.723404255319149,137.2,,2025,8,2,70.1,29.9,0,128.29,156.81,285.1,0.0,156.81,2,0.0,47,47,0,0,2,2,2,16,1,0,1,Classroom,2,0,2.0,1669.64,700,2840,4726.56,4,0,0,0,100.0,0.53
B-202508-29782,Booked,Private Individual,Quinceañera Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,Medium,2025-03-16,2025-04-24,25,2025-08-13,2025-08-14,1,150,33,33,37,1,Breakout Room,1,1,14,0.0,0.0,2,62.8,162.92,150.72,4973.76,444.55,5721.83,11140.14,18,2712.96,444.55,5449.36,8606.87,0.5454545454545454,147.28,,2025,8,3,73.1,26.9,1,140.78,148.57,289.35,192.87,148.57,1,0.0,33,0,0,0,1,1,1,4,0,0,1,Banquet,1,0,1.0,444.55,150,2035,2819.44,1,1,0,1,0.0,0.93
B-202508-90511,Booked,Private Party,Williams-Brown Wedding,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Direct Inquiry,Low,2025-02-09,2025-03-09,23,2025-08-14,2025-08-15,1,186,29,29,31,0,,0,0,5,0.0,0.0,2,73.6,166.69,144.85,4200.65,0.0,0.0,4200.65,16,2317.6,0.0,0.0,2317.6,0.5517241379310345,0.0,,2025,8,2,57.8,42.2,1,40.13,183.14,223.27,223.27,223.27,1,0.0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-77760,Booked,Dental Association,Regional Chapter Meeting,Association,In-person,Full Package,Healthcare,Healthcare,Repeat Client,High,2025-01-25,2025-02-26,25,2025-08-15,2025-08-17,2,202,42,84,56,1,Half Ballroom,1,0,7,1.0,22640.34,1,72.1,164.48,140.47,11799.48,835.47,9252.18,21887.13,63,8849.61,835.47,8811.6,18496.68,0.75,157.35,,2025,8,4,57.2,42.8,1,137.71,153.85,291.56,192.54,154.13,2,19.0,34,42,0,0,1,2,2,16,1,0,1,Theater,2,0,1.5,835.47,500,2100,3768.61,5,0,0,0,100.0,0.47
B-202508-97364,Booked,Professional Engineers Society,Regional Chapter Meeting,Association,In-person,Rooms Only,Association,Other,Direct Inquiry,Medium,2024-12-20,2025-01-14,20,2025-08-15,2025-08-17,2,238,96,192,105,0,,0,0,5,1.0,34647.29,1,69.0,167.19,146.9,28204.8,0.0,0.0,28204.8,141,20712.9,0.0,0.0,20712.9,0.734375,0.0,,2025,8,4,54.9,45.1,1,56.71,126.63,183.34,183.34,126.63,2,12.5,84,96,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-25793,Booked,Nursing Council,Member Appreciation Event,Association,In-person,Full Package,Healthcare,Healthcare,Referral,Low,2024-11-27,2024-12-24,19,2025-08-16,2025-08-18,2,262,31,62,34,1,Breakout Room,1,0,8,0.0,0.0,1,67.8,155.58,135.48,8399.76,426.39,4926.24,13752.39,39,5283.72,426.39,4691.66,10401.77,0.6290322580645161,137.99,,2025,8,2,68.6,31.4,1,43.53,185.53,229.06,229.06,185.53,2,35.5,20,31,0,0,1,2,2,16,0,0,1,Banquet,2,0,2.0,426.39,700,5576,8211.83,5,0,0,0,100.0,0.85
B-202508-11511,Booked,Veterans Group,Volunteer Training,SMERF,Hybrid,Full Package,Government,Government,RFP,Low,2025-06-18,2025-07-15,18,2025-08-17,2025-08-19,2,60,5,10,5,1,Boardroom,1,1,9,0.0,0.0,2,66.3,166.27,152.42,1524.2,392.75,314.95,2231.9,8,1219.36,392.75,299.95,1912.06,0.8,59.99,,2025,8,4,62.4,37.6,1,133.17,137.61,270.78,186.83,137.61,2,0.0,5,5,0,0,1,3,2,16,0,1,1,Boardroom,1,0,1.0,392.75,450,295,2906.32,2,0,0,0,33.3,0.36
B-202508-10373,Booked,Personal Event,Milestone Birthday Party,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Direct Inquiry,Low,2024-12-05,2025-01-10,30,2025-08-18,2025-08-19,1,256,40,40,44,0,,0,1,6,0.0,0.0,3,74.4,161.23,135.19,5407.6,0.0,0.0,5407.6,23,3109.37,0.0,0.0,3109.37,0.575,0.0,,2025,8,3,65.3,34.7,1,61.85,134.9,196.75,196.75,151.23,1,0.0,40,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-62508,Booked,Manufacturing Alliance,Performance Review Summit,Corporate,In-person,Meeting Only,Finance,Other,Website,Low,2025-06-21,2025-07-09,13,2025-08-18,2025-08-19,1,58,0,0,124,1,Grand Ballroom,0,1,5,0.0,0.0,2,69.7,166.14,0.0,0.0,2066.46,4708.03,6774.49,0,0.0,2066.46,4483.84,6550.3,,36.16,,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,8,1,0,1,Theater,3,1,3.0,2066.46,650,6572,9622.8,2,0,0,0,100.0,0.52
B-202508-27646,Booked,Family Celebration,Williams-Brown Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Direct Inquiry,Low,2024-09-11,2024-10-19,31,2025-08-19,2025-08-20,1,342,44,44,56,1,Half Ballroom,1,0,7,1.0,16077.88,2,69.1,165.78,143.5,6314.0,1394.24,7544.63,15252.87,24,3444.0,1394.24,7185.36,12023.6,0.5454545454545454,128.31,,2025,8,2,67.4,32.6,0,6.68,138.41,145.09,0.0,138.41,1,0.0,44,0,0,0,1,2,1,8,1,0,1,Banquet,2,0,1.5,1394.24,500,1320,2531.1,1,1,0,1,0.0,0.47
B-202508-82356,Booked,Banking Consortium,Annual Sales Conference,Corporate,Hybrid,Full Package,Finance,Finance,Referral,Medium,2025-06-28,2025-07-15,7,2025-08-19,2025-08-20,1,52,61,61,82,1,Half Ballroom,1,0,10,1.0,23837.62,1,77.6,166.64,153.73,9377.53,1396.53,2491.73,13265.79,51,7840.23,1396.53,2373.08,11609.84,0.8360655737704918,28.94,,2025,8,4,50.9,49.1,1,127.58,141.23,268.81,229.42,268.81,1,0.0,61,0,0,0,1,2,1,12,1,0,1,Classroom,2,0,2.0,1396.53,700,2628,4212.78,5,0,0,0,50.0,0.68
B-202508-65694,Booked,Tour Operator Network,International Tour Package,SMERF,In-person,Rooms Only,Other,Other,RFP,Medium,2025-04-28,2025-05-24,21,2025-08-20,2025-08-21,1,114,29,29,31,0,,0,0,5,0.0,0.0,4,74.6,162.95,134.55,3901.95,0.0,0.0,3901.95,25,3363.75,0.0,0.0,3363.75,0.8620689655172413,0.0,,2025,8,3,57.6,42.4,1,140.02,127.57,267.59,221.13,127.57,1,0.0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202508-68040,Booked,Youth Organization,Youth Group Gathering,SMERF,In-person,Full Package,SMERF,Social/Community,Referral,Low,2025-05-14,2025-06-05,13,2025-08-20,2025-08-21,1,98,18,18,23,1,Breakout Room,1,0,9,0.0,0.0,2,74.7,161.54,140.03,2520.54,511.3,440.5,3472.34,16,2240.48,511.3,419.52,3171.3,0.8888888888888888,18.24,,2025,8,3,68.0,32.0,1,107.11,164.13,271.24,182.34,164.13,1,0.0,18,0,0,0,1,1,1,8,0,0,1,Classroom,0,0,0.0,511.3,0,276,1333.88,1,0,0,0,100.0,0.57
B-202508-68079,Booked,State Medical Association,Educational Seminar Series,Association,In-person,Full Package,Healthcare,Healthcare,Cvent,High,2024-12-24,2025-01-29,27,2025-08-20,2025-08-21,1,239,77,77,94,1,Half Ballroom,1,0,9,1.0,20984.02,2,70.9,166.02,140.93,10851.61,1081.39,2978.77,14911.77,49,6905.57,1081.39,2836.92,10823.88,0.6363636363636364,30.18,,2025,8,4,64.6,35.4,0,161.97,130.24,292.21,0.0,131.29,1,0.0,77,0,0,0,1,2,1,12,1,0,1,Theater,2,0,2.0,1081.39,700,1780,3313.03,4,0,0,0,50.0,0.78
B-202508-92283,Booked,Professional Services Group,Innovation Workshop,Corporate,Hybrid,Meeting Only,Technology,Other,Direct Inquiry,Low,2025-06-15,2025-06-30,7,2025-08-21,2025-08-23,2,67,0,0,37,1,Breakout Room,0,1,8,1.0,14075.59,1,68.0,160.88,0.0,0.0,405.64,5447.16,5852.8,0,0.0,405.64,5187.77,5593.41,,140.21,,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,2,16,0,0,1,Banquet,3,1,2.5,405.64,1000,2988,6041.24,3,0,0,0,100.0,0.93
B-202508-45013,Booked,Energy Solutions,Regional Team Meeting,Corporate,In-person,Full Package,Professional Services,Other,RFP,High,2025-07-12,2025-08-02,13,2025-08-22,2025-08-25,3,41,59,177,75,1,Half Ballroom,1,1,8,1.0,66994.74,4,72.0,162.03,136.81,24215.37,1753.14,17465.17,43433.68,152,20795.12,1753.14,16633.5,39181.76,0.8587570621468926,221.78,,2025,8,2,62.1,37.9,1,66.24,179.03,245.27,245.27,245.27,2,6.8,50,59,58,0,2,3,3,24,1,0,1,Theater,3,1,2.0,1753.14,1150,3528,6434.33,5,0,0,0,100.0,0.62
B-202508-45443,Booked,Social Event,Charity Gala,Wedding/Social,Hybrid,Full Package,Social,Social/Private,RFP,Low,2024-09-28,2024-11-15,39,2025-08-22,2025-08-23,1,328,29,29,37,1,Breakout Room,1,0,9,1.0,10366.21,2,68.8,155.67,130.6,3787.4,481.28,4789.04,9057.72,18,2350.8,481.28,4560.99,7393.07,0.6206896551724138,123.27,,2025,8,2,71.5,28.5,0,142.74,146.01,288.75,0.0,288.75,1,0.0,29,0,0,0,1,2,1,8,0,0,1,Banquet,1,0,1.0,481.28,300,2035,3518.95,1,1,0,1,0.0,0.93
B-202508-90636,Booked,Industry Trade Group,Regional Chapter Meeting,Association,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Website,High,2025-02-02,2025-03-11,28,2025-08-22,2025-08-25,3,201,54,162,67,1,Half Ballroom,1,0,9,1.0,49096.75,1,67.4,164.17,151.41,24528.42,1588.04,16070.75,42187.21,113,17109.33,1588.04,15305.48,34002.85,0.6975308641975309,228.44,,2025,8,3,64.5,35.5,1,34.75,146.22,180.97,180.97,146.22,2,8.3,45,54,44,0,2,3,3,24,1,0,1,Banquet,2,0,2.0,1588.04,1050,3440,6383.66,4,0,0,0,100.0,0.56
B-202508-12284,Booked,Education Foundation,Member Appreciation Event,Association,In-person,Meeting Only,Education,Education,Repeat Client,Medium,2024-10-09,2024-10-29,14,2025-08-23,2025-08-26,3,318,0,0,80,1,Half Ballroom,0,1,6,1.0,34616.55,1,76.2,157.19,0.0,0.0,1656.56,20362.44,22019.0,0,0.0,1656.56,19392.8,21049.36,,242.41,,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,3,3,24,1,0,1,Classroom,3,1,2.67,1656.56,1650,3600,7080.72,5,0,0,0,100.0,0.67
B-202508-40493,Booked,Social Event,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2024-10-02,2024-11-04,21,2025-08-23,2025-08-25,2,325,12,24,14,1,Boardroom,1,0,12,0.0,0.0,3,70.6,166.97,146.87,3524.88,294.56,2024.34,5843.78,14,2056.18,294.56,1927.94,4278.68,0.5833333333333334,137.71,,2025,8,4,52.4,47.6,1,133.19,139.87,273.06,242.89,139.87,2,83.3,2,12,0,0,1,2,2,8,0,1,1,Boardroom,1,0,0.5,294.56,150,630,1994.83,1,0,1,1,0.0,1.0
B-202508-18653,Booked,Service Club,School District Meeting,SMERF,In-person,Meeting Only,SMERF,Social/Community,Website,Low,2025-04-01,2025-04-19,10,2025-08-24,2025-08-25,1,145,0,0,128,1,Grand Ballroom,0,0,8,1.0,9988.51,4,72.8,165.39,0.0,0.0,1664.66,2390.98,4055.64,0,0.0,1664.66,2277.12,3941.78,,17.79,,2025,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,8,1,0,1,Theater,1,0,1.0,1664.66,150,1440,3882.38,1,0,0,0,100.0,0.53
B-202508-33988,Booked,Industry Trade Group,Industry Forum,Association,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Cvent,Medium,2025-02-02,2025-02-25,16,2025-08-25,2025-08-27,2,204,51,102,67,1,Half Ballroom,1,0,7,1.0,32193.53,2,72.4,159.23,140.14,14294.28,1709.43,11048.47,27052.18,65,9109.1,1709.43,10522.35,21340.88,0.6372549019607843,157.05,,2025,8,2,69.2,30.8,1,46.01,150.95,196.96,196.96,150.95,2,19.6,41,51,0,0,2,2,2,16,1,0,1,Classroom,3,1,2.5,1709.43,1000,3000,5268.88,4,0,0,0,100.0,0.56
B-202508-44617,Booked,Professional Engineers Society,Continuing Education Conference,Association,In-person,Full Package,Association,Other,RFP,High,2024-12-02,2025-01-08,24,2025-08-26,2025-08-28,2,267,82,164,111,1,Half Ballroom,1,0,13,1.0,45546.5,2,72.7,167.18,149.73,24555.72,1346.48,7170.16,33072.36,113,16919.49,1346.48,6828.72,25094.69,0.6890243902439024,61.52,,2025,8,4,59.7,40.3,1,111.87,135.17,247.04,247.04,135.17,2,13.4,71,82,0,0,2,4,2,24,1,0,1,Theater,3,1,1.75,1346.48,1300,3252,6389.23,5,0,0,0,50.0,0.93
B-202508-22736,Booked,Accounting Institute,Leadership Institute,Association,In-person,Full Package,Finance,Finance,RFP,Medium,2025-02-13,2025-03-20,27,2025-08-27,2025-08-29,2,195,47,94,65,1,Half Ballroom,1,0,8,1.0,41226.78,2,68.3,165.3,147.91,13903.54,1603.74,10760.98,26268.26,67,9909.97,1603.74,10248.55,21762.26,0.7127659574468085,157.67,,2025,8,3,60.2,39.8,1,165.14,126.08,291.22,171.68,126.08,2,2.1,46,47,0,0,2,2,2,16,1,0,1,Classroom,3,1,2.5,1603.74,1000,1860,3986.15,4,0,0,0,100.0,0.54
